"periode_data", "wilayah"                   , "no_registrasi", "jenis_halte" , "kode_barang" , "lokasi_alamat"                                                                                                                                                                                             , "lintang"   , "bujur"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400611" , "TRANSJAKARTA", "133010135001", "Jalan Jatinegara Timur II No.9, RT.12/RW.2, Rawa Bunga, Jatinegara, Kota KOTA ADM. JAKARTA TIMUR, 13310 (Halte Jatinegara RS Premier)"                                                                     , "-6.2213559", "106.8682108"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400612" , "TRANSJAKARTA", "133010135001", "Jl. Jatinegara Timur No.105, Bali Mester, Kecamatan Jatinegara, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13310 (Halte Kampung Melayu)"                                                  , "-6.2245616", "106.8663683"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400613" , "REGULER"     , "133010135001", "Jl. Raya Bekasi 33-50, RT.12/RW.3, Jatinegara, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13250 (Halte Pool Mayasari)"                                                       , "-6.201502" , "106.9046449"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400614" , "REGULER"     , "133010118004", "Jl. TB Simatupang 39, RT.3/RW.11, Gedong, Kec. Ps. Rebo, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13760 (Sebrang RS Pasar Rebo)"                                                        , "-6.3048187", "106.8624581"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400615" , "TRANSJAKARTA", "133010135001", "Blok Sadar 2, Jalan Doktor Sumarno Blok Sadar 2 No.1, Penggilingan, Cakung, Kota KOTA ADM. JAKARTA TIMUR, 13940 (Halte Busway Walikota KOTA ADM. JAKARTA TIMUR)"                                           , "-6.2124497", "106.9453324"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400616" , "REGULER"     , "133010118004", "Jl. Jampea, RT.11/RW.1, Koja, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14220 (Halte RS. Koja)"                                                                                             , "-6.1082387", "106.8999885"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400617" , "TRANSJAKARTA", "133010135001", "Jl. Raya Penggilingan No.2, RW.4, Penggilingan, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13940 (Halte Busway Penggilingan)"                                                , "-6.2125383", "106.9405581"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400618" , "REGULER"     , "133010118004", "Jl. Jampea Utara Jakarta, RW.1, Koja, North Jakarta City, Jakarta 14220 (Halte Pertamina)"                                                                                                                 , "-6.1085086", "106.9008247"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400619" , "TRANSJAKARTA", "133010135001", "Jl. Penggilingan, Penggilingan, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13940 (Halte Busway Perumnas Klender)"                                                            , "-6.2137965", "106.9396984"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400620" , "REGULER"     , "133010118004", "Jl. Jampea, RW.1, Koja, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14220 (Halte Marine)"                                                                                                     , "-6.1086158", "106.9065589"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400621" , "TRANSJAKARTA", "133010135001", "Jl. Raden Intan Raya, Klender, Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13470 (Halte Busway Flyover Raden Inten)"                                                     , "-6.2160615", "106.924192"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400622" , "REGULER"     , "133010118004", "Jl. Jampea RT.12/RW.5, Koja, North Jakarta City, Jakarta (Halte Lorong 5)"                                                                                                                                 , "-6.1076525", "106.8952928"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400623" , "REGULER"     , "133010118004", "Jl. Lenteng Agung Raya 40-4, RT.4/RW.1, Lenteng Agung, Kec. Jagakarsa, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12530 (Sebrang Stasiun Tanjung Barat)"                                , "-6.3080482", "106.8394009"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400624" , "TRANSJAKARTA", "133010135001", "Jl. I Gusti Ngurah Rai, RW.9, Jatinegara, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13470 (Halte Busway Buaran)"                                                            , "-6.2152251", "106.9178558"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400625" , "TRANSJAKARTA", "133010135001", "Jl. I Gusti Ngurah Rai RT.14/RW.17, Klender, Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, 13470 (Halte Busway Kampung Sumur)"                                                                                , "-6.2145017", "106.9118617"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400626" , "REGULER"     , "133010118004", "Jl. Kol. Sugiono (JPO Sugiono)"                                                                                                                                                                            , "-6.2295769", "106.9050692"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400627" , "REGULER"     , "133010118004", "Jl. Manggarai Utara, RW.1	Manggarai	Tebet	KOTA ADM. JAKARTA SELATAN"                                                                                                                                       , "-6.2104216", "106.8508222"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400628" , "TRANSJAKARTA", "133010135001", "Jl. I Gusti Ngurah Rai, RT.2/RW.1, Klender, Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13470 (Halte Busway Flyover Klender)"                                            , "-6.2136797", "106.9028975"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400629" , "REGULER"     , "133010135001", "Jl. Perintis Kemerdekaan JPO Pedongkelan dekat SMK Bahariwan"                                                                                                                                              , "-6.1680254", "106.8825275"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400630" , "REGULER"     , "133010118004", "Jl. Manggarai Utara, RW.1	Manggarai	Tebet	KOTA ADM. JAKARTA SELATAN"                                                                                                                                       , "-6.2130374", "106.8530537"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400631" , "REGULER"     , "133010118004", "Jalan Palmerah Timur	Glora	Tanah Abang	KOTA ADM. JAKARTA PUSAT"                                                                                                                                            , "-6.2074865", "106.7978287"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400632" , "TRANSJAKARTA", "133010135001", "Jl. Danau Sunter Barat RW.10, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350 (Halte Busway Danau Sunter)"                                                                    , "-6.146731" , "106.857955"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400633" , "REGULER"     , "133010118004", "Jalan Palmerah Timur	Glora	Tanah Abang	KOTA ADM. JAKARTA PUSAT"                                                                                                                                            , "-6.2091365", "106.7962563"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400634" , "TRANSJAKARTA", "133010135001", "Jl. Danau Sunter Utara, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta (Halte Busway SMP 140)"                                                                                     , "-6.1399043", "106.8590946"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400635" , "TRANSJAKARTA", "133010135001", "Laks, 14, Jl. Yos Sudarso No.160, koja, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14320 (Halte Taman Kota Plumpang)"                                                                        , "-6.1285084", "106.894027"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400636" , "REGULER"     , "133010118004", "Cemara, RT.2/RW.3, Gondangdia, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10350 (Halte SPBU)"                                                                               , "-6.1912343", "106.8295762"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400637" , "REGULER"     , "133010118004", "Jl. Budi raya seberang SMUN 78"                                                                                                                                                                            , "-6.1920761", "106.782036"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400638" , "REGULER"     , "133010118004", "Jl. M.H. Thamrin 12, RT.8/RW.4, Gondangdia, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10350 (Depan Menara Topas)"                                                          , "-6.1882977", "106.8226646"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400639" , "REGULER"     , "133010135001", "Jl. H. Naman, RT.17/RW.2, Pd. Klp., Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13450 (Halte Depan SDN Pondok Kelapa)"                                                   , "-6.2486861", "106.9421719"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400640" , "TRANSJAKARTA", "133010135001", "Jalan Danau Sunter Utara, RT.8/RW.15, Sunter Agung, Tanjung Priok, Kota Jkt Utara, 14350 (Halte Busway Sunter Karya)"                                                                                      , "-6.1376894", "106.8709355"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400641" , "REGULER"     , "133010118004", "Jalan Cengkeh Tamansari KOTA ADM. JAKARTA BARAT"                                                                                                                                                           , "-6.131551" , "106.81216"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400642" , "TRANSJAKARTA", "133010135001", "Jl. Yos Sudarso, RT.10/RW.11, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14360 (Halte Busway Sunter Boulevard Barat)"                                                           , "-6.1496471", "106.888986"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400643" , "REGULER"     , "133010118004", "Srikaya 	Kebon Sirih	Menteng	KOTA ADM. JAKARTA PUSAT"                                                                                                                                                      , "-6.1872038", "106.8326989"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400644" , "TRANSJAKARTA", "133010135001", "Jalan Pluit Selatan Raya No.2, RW.8, Penjaringan, RT.3/RW.10, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440 (Halte Busway Pluit Landmark)"                            , "-6.1251518", "106.7994427"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400645" , "TRANSJAKARTA", "133010135001", "Jl. Gedong Panjang RT.2/RW.4, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440 (Halte Busway Pakin)"                                                                     , "-6.1272951", "106.8046886"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400646" , "TRANSJAKARTA", "133010135001", "Jl. Gedong Panjang, RT.10/RW.10, Pekojan, Kec. Tambora, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11240 (Halte Gedong Panjang)"                                                          , "-6.1325679", "106.8062953"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400647" , "TRANSJAKARTA", "133010135001", "Jl. Bandengan Selatan Pekojan, Kec. Tambora, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta (Halte Busway Bandengan Selatan)"                                                                 , "-6.1363973", "106.8034537"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400648" , "TRANSJAKARTA", "133010135001", "Jl. Kunir RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11110 (Halte Busway Fatahilah)"                                                               , "-6.1339493", "106.8122101"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400649" , "TRANSJAKARTA", "133010135001", "Jl. Mangga Dua Raya, RT.3/RW.4, Pinangsia, Kec. Taman Sari, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 11110 (Halte Busway Pangeran Jayakarta)"                                                         , "-6.1375106", "106.8179752"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400650" , "TRANSJAKARTA", "133010135001", "Jl. Raya Pantura RT.11/RW.5, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430 (Halte Busway Mangga Dua)"                                                                        , "-6.1361712", "106.8260091"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400651" , "TRANSJAKARTA", "133010135001", "Jl. Lada RT.8/RW.6, Pinangsia, Kec. Taman Sari, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11110 (Halte Busway Stasiun Kota)"                                                             , "-6.1365378", "106.8148457"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400652" , "REGULER"     , "133010135001", "Jl. Basuki Rahmad No.43, RT.2/RW.3, Pd. Bambu, Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13430 (Halte Cipinang)"                                                       , "-6.2293679", "106.8927793"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400653" , "REGULER"     , "133010118004", "Jl. M.H. Thamrin 12, RT.8/RW.4, Gondangdia, Kec. Menteng, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10350 (Depan Menara Topas)"                                                          , "-6.1878257", "106.822746"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400654" , "TRANSJAKARTA", "133010135001", "No., Jalan HBR Motik No.101, Kemayoran, Kota KOTA ADM. JAKARTA PUSAT, 10630 (Halte Busway Kemayoran Landasan Pacu)"                                                                                        , "-6.1520552", "106.8543543"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400655" , "TRANSJAKARTA", "133010135001", "RT.3/RW.6, Roa Malaka, Kec. Tambora, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11230 (Halte Busway Kali Besar)"                                                                          , "-6.1350845", "106.8112915"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400656" , "REGULER"     , "133010135001", "2. Jl. Sentra Primer Timur Ujung (U-S) depan Perumahan Mas N"                                                                                                                                              , "-6.2068747", "106.9545682"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400657" , "TRANSJAKARTA", "133010135001", "Jl. Raya Pantura RW.3, Rawa Terate, Cakung, Timur Jakarta City, Jakarta 13920 (Halte Busway PTC Pulogadung)"                                                                                               , "-6.183283" , "106.9248972"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400658" , "TRANSJAKARTA", "133010135001", "Jl. Raya Bekasi, RW.1, Ujung Menteng, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13960 (Halte Busway Pulogebang)"                                                            , "-6.1880153", "106.9602969"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400659" , "TRANSJAKARTA", "133010135001", "Jl. Sri Sultan Hamengkubuwono IX, RT.1/RW.2, Ujung Menteng, Kec. Cakung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13960 (Halte Busway Ujung Menteng)"                                   , "-6.189295" , "106.96527"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400660" , "TRANSJAKARTA", "133010135001", "Jl. Warung Jati Barat No.37, Jati Padang, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12540 (Halte Busway SMK 57)"                                                      , "-6.2858481", "106.8262538"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400661" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda No.2, Jatinegara Kaum, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13250 (Halte TU Gas)"                                                                      , "-6.1928189", "106.9051853"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400662" , "REGULER"     , "133010135001", "Gang VC Cilingcing, Jl. Kramat Jaya Raya, RW.1, Tugu Utara, Kec. Koja, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14260 (Depan JIC)"                                                                       , "-6.1234019", "106.9168534"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400663" , "REGULER"     , "133010118004", "Jl. Batusari Raya, RT.1/RW.9, Kb. Jeruk, Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11530 (Depan SD/SMP Tarsisius)"                                                       , "-6.1996507", "106.7823951"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400664" , "TRANSJAKARTA", "133010135001", "Jl. Warung Jati Barat, RT.3/RW.5, Jati Padang, Kec. Ps. Minggu, Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12540 (Halte Busway Jatipadang)"                                             , "-6.2742413", "106.8304329"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400665" , "REGULER"     , "133010135001", "Jl. Senin Raya seberang Atrium Senen depan. Ekx Djakarta Lio"                                                                                                                                              , "-6.176965" , "106.8410372"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400666" , "TRANSJAKARTA", "133010135001", "Jl. Mayjend Sutoyo Cililitan, Kramat Jati, East Jakarta City, Jakarta (Halte Busway BKN)"                                                                                                                  , "-6.2578037", "106.8700964"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400667" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda, RT.12/RW.4, Jati, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway Layur)"                                                                    , "-6.1929379", "106.880185"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400668" , "TRANSJAKARTA", "133010135001", "Jalan Tambak, Indonesia|Jl. Sultan Agung Manggarai Tebet KOTA ADM. JAKARTA SELATAN DKI Jakarta, Indonesia, Daerah Khusus Ibukota Jakarta (Halte Busway Manggarai)"                                         , "-6.2088412", "106.8472462"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400669" , "TRANSJAKARTA", "133010135001", "Jl. Salemba Raya RT.1/RW.3, Paseban, Kec. Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10430 (Halte Busway Salemba UI)"                                                              , "-6.1935314", "106.8488617"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400670" , "TRANSJAKARTA", "133010135001", "Jl. Salemba Raya RT.4/RW.5, Paseban, Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10430 (Halte Busway Salemba Capitol Park Carolus)"                                                 , "-6.1965808", "106.8509962"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400671" , "TRANSJAKARTA", "133010135001", "Jl. Kramat Raya RT.1/RW.8, Kramat, Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10430 (Halte Busway Kramat Sentiong)"                                                                , "-6.1881403", "106.8460864"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400672" , "TRANSJAKARTA", "133010135001", "Jl. Matraman Raya RT.5/RW.4, Palmeriam, Kec. Matraman, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13150 (Halte Busway Tegalan)"                                                           , "-6.2032819", "106.8570642"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400673" , "REGULER"     , "133010118004", "KOTA ADM. JAKARTA BARAT, Jl. Gajah Mada RT.4/RW.6, Mangga Besar, Kec. Taman Sari, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11130 (Bawah JPO Busway Mangga Besar)"                       , "-6.1487189", "106.8162839"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400674" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda RT.8/RW.5, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway Velodrome)"                                                            , "-6.1934152", "106.888145"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400675" , "TRANSJAKARTA", "133010135001", "Jl. Pemuda, RT.13/RW.2, Rawamangun, Kec. Pulo Gadung, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13220 (Halte Busway UNJ)"                                                                , "-6.1933233", "106.8834333"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400676" , "TRANSJAKARTA", "133010135001", "Jl. St. Senen RW.2, Senen, Kec. Senen, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta 10410 (Halte Busway Sentral Senen)"                                                                     , "-6.1781583", "106.8422467"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400677" , "TRANSJAKARTA", "133010135001", "Jl. Mampang Prpt. Raya, RT.1/RW.6, Tegal Parang, Kec. Mampang Prpt., Kota KOTA ADM. JAKARTA SELATAN, Daerah Khusus Ibukota Jakarta 12790 (Halte Busway Duren Tiga)"                                        , "-6.2388506", "106.83078"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400678" , "REGULER"     , "133010135001", "Halte Trans Jakarta  Pasar Senen"                                                                                                                                                                          , "-6.1774647", "106.8424451"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400679" , "TRANSJAKARTA", "133010135001", "Halte Trans Jakarta Atrium"                                                                                                                                                                                , "-6.1782384", "106.8423558"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400680" , "REGULER"     , "133010135001", "Halte GOR (Kenanga & BKN)"                                                                                                                                                                                 , "-6.1771906", "106.8414302"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400681" , "REGULER"     , "133010135001", "Jl. Jend. Basuki Rachmat 1, RT.4/RW.6, Cipinang Besar Sel., Kecamatan Jatinegara, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13410 (Halte Hero Basuki)"                                   , "-6.2268115", "106.8814261"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400682" , "REGULER"     , "133010118004", "Jl. Jatibaru Raya RT.4/RW.3, Kp. Bali, Kecamatan Tanah Abang, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta (Halte Fly Over)"                                                                , "-6.1832774", "106.8126846"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400683" , "TRANSJAKARTA", "133010135001", "Jl. Raden Inten II No.3, RT.8/RW.14, Klender, Kec. Duren Sawit, Kota KOTA ADM. JAKARTA TIMUR, Daerah Khusus Ibukota Jakarta 13470 (Halte SMKN 48)"                                                         , "-6.2193412", "106.9234331"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400684" , "REGULER"     , "133010118004", "Jl. Industri Raya RT.10/RW.3, Gn. Sahari Sel., Kec. Kemayoran, Kota KOTA ADM. JAKARTA PUSAT, Daerah Khusus Ibukota Jakarta (Halte Kran)"                                                                   , "-6.1573172", "106.8449949"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400685" , "REGULER"     , "133010135001", "Jl. Tipar Cakung 30, RT.1/RW.4, Sukapura, Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14140 (Depan Gramedia DC)"                                                                         , "-6.1523883", "106.9267017"
"2024"        , " KOTA ADM. JAKARTA UTARA"  , "HLT202400686" , "REGULER"     , "133010135001", "Jl. Pluit Tim. Raya, RT.10/RW.9, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450 (Depan SMKN 56)"                                                                             , "-6.1190254", "106.794276"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400736" , "TRANSJAKARTA", "133010135001", "Jl. Panjang RT.6/RW.1, Kedoya Sel., Kec. Kb. Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11520 (Halte Busway Duri Kepa)"                                                            , "-6.1644911", "106.7628822"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400737" , "REGULER"     , "133010118004", "Jl. Kyai Tapa, RT.1/RW.2, Grogol, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11450 (sebrang Hotel Amaris)"                                                        , "-6.1659833", "106.7963983"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400738" , "TRANSJAKARTA", "133010135001", "Jl. Panjang RT.5/RW.11, Kedoya Utara, Kebon Jeruk, Kota KOTA ADM. JAKARTA BARAT, 11520 (Halte Busway Kedoya Assiddiqiah)"                                                                                  , "-6.1751348", "106.7660013"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400739" , "TRANSJAKARTA", "133010118004", "Jl. Terusan Bandengan, RW.11, Pejagalan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450 (Depan Gereja Tuhan)"                                                                       , "-6.1373723", "106.7920138"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400740" , "TRANSJAKARTA", "133010135001", "Jalan Panjang, Kedoya Utara, Kebon Jeruk, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11520, Daerah Khusus Ibukota Jakarta (Halte Busway Kedoya Green Garden)"                             , "-6.1644124", "106.7628079"
"2024"        , " KOTA ADM. JAKARTA SELATAN", "HLT202400741" , "TRANSJAKARTA", "133010118004", "Jl. Perintis Kemerdekaan No.31, RW.5, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240 (Halte ASMI)"                                                                , "-6.1719898", "106.8891033"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400742" , "TRANSJAKARTA", "133010118004", "Jl. Kyai Tapa Grogol, Kec. Grogol petamburan, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta (Dekat JPO Sebrang RS Sumber Waras)"                                                             , "-6.1656933", "106.7984117"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400743" , "TRANSJAKARTA", "133010135001", "Jl. Tomang Raya, RT.5/RW.1, Jatipulo, Kec. Palmerah, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11430 (Halte Busway Tomang Mandala)"                                                      , "-6.1770807", "106.8001458"
"2024"        , " KOTA ADM. JAKARTA BARAT"  , "HLT202400744" , "REGULER"     , "133010118004", "Jl. Prof. Dr. Latumeten 109, Angke, Kec. Tambora, Kota KOTA ADM. JAKARTA BARAT, Daerah Khusus Ibukota Jakarta 11330 (Depan JNE)"                                                                           , "-6.1436083", "106.7938067"
"2024"        , " KOTA ADM. JAKARTA TIMUR"  , "HLT202400745" , "REGULER"     , "133010135001", "Jl. Kalimalang - Curug"                                                                                                                                                                                    , "-6.2477361", "106.9246091"
"2024"        , " KOTA ADM. JAKARTA PUSAT"  , "HLT202400746" , "TRANSJAKARTA", "133010135001", "Jl. Kyai Caringin RT.11/RW.4, Cideng, Gambir, Kota KOTA ADM. JAKARTA PUSAT, 10150 (Halte Busway RS Tarakan)"                                                                                               , "-6.1712402", "106.8100692"
